id,shop_title,shop_price,shop_address,shop_factory,shop_store,shop_startingBatch,shop_availableQuantity,shop_ExpressFee,shop_deliveryTime,shop_articleNumber
141,批发PP档案盒办公用品85C塑料A4文件盒资料收纳可折叠55MM资料夹,4.20,https://www.yiwugo.com/product/detail/933496198.html?q=E5 8F 91 E5 
143,儿童玩具过家家玩具餐具迷你彩泥机 板装 633A-85,6.90,https://www.yiwugo.com/product/detail/933009762.html?q=E5 8F 91 E5 85 89 E7 8E A,超山玩具,义乌国际商贸城一区北大门1楼3街,170,319106,10,24,A16
144,儿童玩具过家家玩具餐具厨房日记 板装 A85,12.90,https://www.yiwugo.com/product/detail/932848386.html?q=E5 8F 91 E5 85 89 E7 8E A,超山玩具,义乌国际商贸城一区北大门1楼3街,37,732301,8,24,A19
145,厂家直销C85AB-85AB302+A适用于上柴燃油滤清器全新现货价格优惠,2.30,https://www.yiwugo.com/product/detail/931228666.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌科邦汽配有限公司,义乌国际商贸城五区112门4楼10街,414,172876,8,48,E29
146,YM -A-85-86鞋架简易多层家用组装简约收纳布鞋省空间宿舍小鞋架,6.80,https://www.yiwugo.com/product/detail/930945091.html?q=E5 8F 91 E5 85 89 E7 8E A,杜娟·艾米日用品34788,义乌国际商贸城四区75门2楼3街,414,267220,8,72,O29
147,85g牛筋手套粤龙工业乳胶手套防水家用手套厨房洗衣手套A2,2.50,https://www.yiwugo.com/product/detail/927125251.html?q=E5 8F 91 E5 85 89 E7 8E A,爱洁美手套,义乌国际商贸城四区78门2楼20街,251,608024,10,24,F13
148,A4款led字母发光灯箱 DIY85片自由组合拼图卡片数字字母版,5.00,https://www.yiwugo.com/product/detail/929970006.html?q=E5 8F 91 E5 85 89 
150,Bowen博文5204记事本E5商务笔记本 办公文具 高频记事本48K,4.20,https://www.yiwugo.com/product/detail/929614856.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市热脉文体用品有限公司,义乌国际商贸城三区64门4楼3街,96,372321,8,24,A17
151,云拍IP9886羽拍3U/85-89g/零度碳拍,462.00,https://www.yiwugo.com/product/detail/929767054.html?q=E5 8F 91 E5 85 89 E7 8E 
152,车载蓝牙免提跨境车载mp3 汽车蓝牙mp3 E5车载FM插卡车载mp3批发,14.00,https://www.yiwugo.com/product/detail/931572049.html?q=E5 8F 91 E5 85 89 E7 8E A,浙江金帅汽车用品工厂,义乌国际商贸城五区111门4楼4街,189,206119,10,24,E27
153,依琳新款车载支架手机车载无线充电器E5红外线感应空气净化车充,128.90,https://www.yiwugo.com/product/detail/931541393.html?q=E5 8F 91 E5 85 89 E7 8E A,依琳妙居家电,广州岭南工业园,73,621884,8,72,F11
154,E5口罩现货防尘透气宝宝儿童小孩口罩非一次性无纺布可调节可清洗,4.55,https://www.yiwugo.com/product/detail/933238301.html?q=E5 8F 91 E5 85 89 E7 8E A,八仙玩具商行,汕头市澄海区东里镇南畔洲村大坪东片7幢5至7号,399,611067,10,48,P20
155,宠物衣服宠物服装狗狗衣服秋冬新款泰迪猫咪衣服19小熊四腿棉衣E5,24.10,https://www.yiwugo.com/product/detail/931074015.html?q=E5 8F 91 E5 85 89 E7 8E A,德高宠物用品厂,义乌国际商贸城二区44门2楼11街,81,121356,8,48,B15
156,A2215 E7削发王梳 理发刀削发器家用打薄器二元店日用百货批发,0.75,https://www.yiwugo.com/product/detail/931450653.html?q=E5 8F 91 E5 85 89 E7 8E A,许声强精品2元店一站式配送中心,义乌国际商贸城五区南连接体门4楼3街,389,898773,8,48,F18
157,厂家供应车载蓝牙免提跨境 汽车蓝牙 E5车载FM插卡车载批发供应,18.20,https://www.yiwugo.com/product/detail/932500236.html?q=E5 8F 91 E5 85 89 E7 8E A,久盛外贸,产业带1楼,78,616948,10,48,A22
160,3D热转印三星E5 E5000手机壳全包边手机壳空白耗材批发,1.60,https://www.yiwugo.com/product/detail/928448134.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌同凯数码影像有限公司,浙江省金华市义乌市稠江街道城店南路715号稠州商业银行大厦,159,437218,10,72,O14
163,E5 实用型户外强光手电,40.00,https://www.yiwugo.com/product/detail/923337359.html?q=E5 8F 91 E5 85 89 E7 8E A,顺浩电筒,义乌国际商贸城二区43门3楼1街,586,498477,5,48,P19
164,奇瑞瑞虎3/5/7/8钥匙包 E3 E5 艾瑞泽3/5 风云2 3X 5X钥匙套,13.97,https://www.yiwugo.com/product/detail/931936988.html?q=E5 8F 91 E5 85 89 E7 8E A,尚兰外贸,中国 广东 汕头市澄海区 协润大厦,527,738789,10,72,E27
165,一手货源A89卡尼尔牙刷 家庭舒适柔美超细超洁刷毛软毛牙刷,3.40,https://www.yiwugo.com/product/detail/931460192.html?q=E5 8F 91 E5 85 89 E7 8E A,牙刷批发超配中心振山贸易,义乌国际商贸城四区85门2楼7街,297,979961,8,48,C29
167,适用OPPO绿光膜A91丝印全屏蓝光手机膜 X50 R15护眼绿光R17钢化膜,3.44,https://www.yiwugo.com/product/detail/932170612.html?q=E5 8F 91 E5 85 89 E7 8E A,贤洁百货商行,义乌篁园服装市场23门4楼9街,45,960473,5,48,C16
168,卡尼尔A91炭纤维牙刷成人牙刷热卖厂家直销,3.60,https://www.yiwugo.com/product/detail/931452787.html?q=E5 8F 91 E5 85 89 E7 8E A,牙刷批发超配中心振山贸易,义乌国际商贸城四区85门2楼7街,434,66026,8,48,P13
169,可爱兔T64K-100-A91线圈本 64K/100,2.80,https://www.yiwugo.com/product/detail/929826820.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市热脉文体用品有限公司,义乌国际商贸城三区64门4楼3街,598,951833,5,48,P17
170,kafuter卡夫特强力AB胶改性丙烯酸酯胶(A+B)85克 30g液体工具胶,0.01,https://www.yiwugo.com/product/detail/929386668.html?q=E5 8F 91 E5 
171,本酷A5100-85胶套本 屋久岛之歌/A5/74P 1包*4本,13.04,https://www.yiwugo.com/product/detail/933296652.html?q=E5 8F 91 E5 85 89 E7 8E 
172,厂家直销 A60 家用楼梯灯 智能光感球泡 85-265V 白光LED灯 2支装,39.60,https://www.yiwugo.com/product/detail/931503753.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市旮旯灯具有限公司,义乌国际商贸城二区37门4楼,312,194332,10,24,A24
173,现货 2个装 A60智能光感球泡 LED自然光6500K E26/E27宽压85-265V,39.60,https://www.yiwugo.com/product/detail/931503762.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市旮旯灯具有限公司,义乌国际商贸城二区37门4楼,71,584520,5,72,O17
174,卡尼尔A85 舒适柔洁纳米丝个性刷柄纳米牙刷,2.20,https://www.yiwugo.com/product/detail/931460918.html?q=E5 8F 91 E5 85 89 E7 8E A,牙刷批发超配中心振山贸易,义乌国际商贸城四区85门2楼7街,470,961736,8,48,F16
175,女式金丝纱大号亮色金丝线布料头花发圈 时尚纯色饰品头饰C89,1.00,https://www.yiwugo.com/product/detail/931259907.html?q=E5 8F 91 E5 85 
177,荧光笔 彩色香味糖果色荧光标记笔 派彩MA-89,0.65,https://www.yiwugo.com/product/detail/928452660.html?q=E5 8F 91 E5 85 89 E7 8E A,紫燚文具(白板笔，荧光笔，记号笔，马克笔，灯板笔，中性笔，圆珠笔，闪光笔）,义乌国际商贸城三区58门1楼11街,488,568329,8,24,P11
178,89型轻型台虎钳 压力钳 十字型平口钳,93.50,https://www.yiwugo.com/product/detail/927227197.html?q=E5 8F 91 E5 85 89 E7 8E A,伟刚五金,义乌国际商贸城二区30门2楼12街,344,199616,5,24,O30
179,三彩6股金银线 L-89-6S,10.00,https://www.yiwugo.com/product/detail/926786449.html?q=E5 8F 91 E5 85 89 E7 8E A,晶日金银线 金银丝,义乌国际商贸城四区83门3楼6街,148,761431,8,72,F11
180,三彩金银丝L-89,3.60,https://www.yiwugo.com/product/detail/926786792.html?q=E5 8F 91 E5 85 89 E7 8E A,晶日金银线 金银丝,义乌国际商贸城四区83门3楼6街,342,269668,5,24,P18
181,三彩金银线L-89,3.50,https://www.yiwugo.com/product/detail/925945195.html?q=E5 8F 91 E5 85 89 E7 8E A,晶日金银线 金银丝,义乌国际商贸城四区83门3楼6街,326,545765,10,24,O24
182,圣诞挂件发光摆件圣诞屋欧美爆款竖款89-2,25.50,https://www.yiwugo.com/product/detail/929512022.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市旮旯灯具有限公司,义乌国际商贸城二区37门4楼,352,422338,8,48,F26
183,圣诞挂件发光摆件圣诞袜圣诞屋欧美爆款 亚马逊89,25.50,https://www.yiwugo.com/product/detail/929511030.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市旮旯灯具有限公司,义乌国际商贸城二区37门4楼,255,822194,5,48,F14
184,厂家直销688-89儿童沙滩夏日必备产品,8.85,https://www.yiwugo.com/product/detail/931518153.html?q=E5 8F 91 E5 85 89 E7 8E 
185,派彩PAICAI香味荧光笔MA-89-4 萤光笔 彩色记号笔,3.40,https://www.yiwugo.com/product/detail/925965217.html?q=E5 8F 91 E5 85 89 E7 8E 
186,雪力娃软沿帽婴儿帽宝宝防风帽遮阳帽夏季帽子E-89,6.00,https://www.yiwugo.com/product/detail/926889317.html?q=E5 8F 91 E5 85 89 E7 8E 
187,香味荧光笔MA-89-5 萤光笔 彩色笔 标记笔 荧光记号笔,0.85,https://www.yiwugo.com/product/detail/925965214.html?q=E5 8F 91 E5 85 89 E7 
191,新款创意复古咖啡勺 雪糕勺/果酱勺 合金小调更 甜品勺（JY91）,1.40,https://www.yiwugo.com/product/detail/931151754.html?q=E5 8F 91 E5 85 89 E7 8E A,广东互发不锈钢制品厂,义乌国际商贸城二区29门4楼,375,617695,10,24,O11
193,Y91－827 304不锈钢半自动打蛋器手持式奶油大发器打鸡蛋搅拌器,4.35,https://www.yiwugo.com/product/detail/933486434.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市爱尚家居日用品厂,义乌国际商贸城四区81门2楼12街,53,506288,8,24,O23
194,Y91－822打蛋器304不锈钢手动家用手持式奶油打发器半自动搅拌器,3.05,https://www.yiwugo.com/product/detail/933486255.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌瑷尚日用品,义乌国际商贸城四区81门2楼12街,291,921479,10,72,F28
195,Y91－815厨房烘焙工具酒店手动按压旋转式不锈钢半自动打蛋器,2.95,https://www.yiwugo.com/product/detail/933486219.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市爱尚家居日用品厂,义乌国际商贸城四区81门2楼12街,548,764822,10,72,C28
196,Y91－830 304不锈钢半自动打蛋器手持式奶油大发器打鸡蛋搅拌器,4.25,https://www.yiwugo.com/product/detail/933486167.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌瑷尚日用品,义乌国际商贸城四区81门2楼12街,260,301944,8,48,E30
197,Y91－813 粗线打蛋器 不锈钢加粗线条手动打蛋器,1.25,https://www.yiwugo.com/product/detail/933486113.html?q=E5 8F 91 E5 85 89 E7 8E 
198,Y91－816不锈钢半自动打蛋器手动按压式打蛋器奶油搅拌器烘焙工具,3.15,https://www.yiwugo.com/product/detail/933486109.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌瑷尚日用品,义乌国际商贸城四区81门2楼12街,451,830587,8,24,C25
199,Y91－814 不锈钢半自动打蛋器手动按压式打蛋器奶油搅拌器,2.75,https://www.yiwugo.com/product/detail/933485849.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌瑷尚日用品,义乌国际商贸城四区81门2楼12街,491,265731,8,72,P26
200,DIRKO盒装新款黑色耐高温硅酮免垫密封胶 汽车发动机密封胶水85G,0.01,https://www.yiwugo.com/product/detail/930015466.html?q=E5 8F 91 E5 85 89 E7 8E A,台州阿凡达胶业源头厂家,义乌国际商贸城二区44门2楼7街,99,209410,10,24,F12
201,Lion 密封胶 耐高温红色免垫胶85g,0.01,https://www.yiwugo.com/product/detail/928751506.html?q=E5 8F 91 E5 85 89 E7 8E A,台州阿凡达胶业源头厂家,义乌国际商贸城二区44门2楼7街,305,42852,8,48,F19
202,Teson RTV Silicone sealant Gasket Maker for auto 35g 85g,0.01,https://www.yiwugo.com/product/detail/929457666.html?q=E5 8F 91 E5 85 89 E7 8E A,台州阿凡达胶业源头厂家,义乌国际商贸城二区44门2楼7街,133,719368,10,48,A10
203,Lion 汽车密封胶 耐高温汽车胶85g,0.01,https://www.yiwugo.com/product/detail/928751516.html?q=E5 8F 91 E5 85 89 E7 8E A,台州阿凡达胶业源头厂家,义乌国际商贸城二区44门2楼7街,548,692566,5,72,O24
204,3+3 SPARKO缸垫胶 气缸密封胶 汽缸胶 免垫胶 液体垫片胶85g,0.01,https://www.yiwugo.com/product/detail/929525066.html?q=E5 8F 91 E5 85 89 E7 8E A,台州阿凡达胶业源头厂家,义乌国际商贸城二区44门2楼7街,555,398554,8,72,E28
205,DERFOE 638 黑色密封胶 灰色密封胶 红色密封胶 蓝色密封胶 85克,3.50,https://www.yiwugo.com/product/detail/930580531.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市劲功胶粘剂有限公司,义乌国际商贸城二区41门2楼5街,22,876949,10,24,P16
206,DEYI M588 汽车用发动机耐高温密封胶免垫胶灰胶银色胶红色胶85g,3.20,https://www.yiwugo.com/product/detail/930580651.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市劲功胶粘剂有限公司,义乌国际商贸城二区41门2楼5街,282,631082,10,24,C20
207,RTV 85g 汽车发动机红色密封胶 TESON RTV SILICONE,0.01,https://www.yiwugo.com/product/detail/929446781.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市劲功胶粘剂有限公司,义乌国际商贸城二区41门2楼5街,484,311567,10,72,A14
208,TESON 35G 85G 红色 灰色 透明 黑色硅酮密封胶 汽车免垫胶,0.01,https://www.yiwugo.com/product/detail/929459942.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市劲功胶粘剂有限公司,义乌国际商贸城二区41门2楼5街,389,307533,5,48,C23
210,批发销售一米线插牌，银行一米指示牌，A4烤漆黑色插牌，LG-09,55.00,https://www.yiwugo.com/product/detail/931168800.html?q=E5 8F 91 E5 85 89 E7 8E A,广东互发不锈钢制品厂,义乌国际商贸城二区29门4楼,564,842013,10,24,P16
211,梯形方盘镀红铜 青铜（边花A)(滚花) 三件套,65.00,https://www.yiwugo.com/product/detail/928265001.html?q=E5 8F 91 E5 85 89 E7 8E A,广东互发不锈钢制品厂,义乌国际商贸城二区29门4楼,553,76944,8,48,O12
212,10盘压槽A镀银（钻石）三件套盘 锌合金手柄,195.00,https://www.yiwugo.com/product/detail/928266518.html?q=E5 8F 91 E5 85 89 E7 8E A,广东互发不锈钢制品厂,义乌国际商贸城二区29门4楼,238,559127,10,48,F13
213,梯形方盘镀黑镍（边花A) 三件套盘 水果盘,67.00,https://www.yiwugo.com/product/detail/928264996.html?q=E5 8F 91 E5 85 89 E7 8E A,广东互发不锈钢制品厂,义乌国际商贸城二区29门4楼,208,44544,10,72,O18
214,304可乐杯子A cup of coke 新款易拉罐啤酒杯 可定制创意可乐罐,11.30,https://www.yiwugo.com/product/detail/930977702.html?q=E5 8F 91 E5 85 89 E7 8E A,广东互发不锈钢制品厂,义乌国际商贸城二区29门4楼,200,242582,10,24,O20
215,博文A4-120记事本经典A4大本商务笔记本办公文具记事本本子,18.69,https://www.yiwugo.com/product/detail/929613935.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市热脉文体用品有限公司,义乌国际商贸城三区64门4楼3街,589,210348,10,48,B21
216,2020秋冬韩版显瘦鹿皮绒吊带裙女高腰显瘦A字大摆裙中长款连衣裙,81.25,https://www.yiwugo.com/product/detail/933115331.html?q=E5 8F 91 E5 85 89 E7 8E A,丹妮百货有限公司,浙江省金华市义乌市福田街道稠州北路丹妮百货,494,148304,8,72,O26
217,4*6精A品非乳胶粉扑水滴葫芦斜切粉扑洗脸扑化妆棉美妆蛋干湿两用,0.70,https://www.yiwugo.com/product/detail/933086462.html?q=E5 8F 91 E5 
218,秋冬爆款兔羊毛袜 加厚保暖中筒袜女士袜子休闲棉袜女袜批发 A001,1.88,https://www.yiwugo.com/product/detail/932954134.html?q=E5 8F 91 E5 85 89 E7 8E A,丹妮百货有限公司,浙江省金华市义乌市福田街道稠州北路丹妮百货,47,479734,10,72,A28
219,珊瑚绒袜子女士纯色舒适加厚保暖睡眠月子袜 半边绒地板袜子A18,2.25,https://www.yiwugo.com/product/detail/932950719.html?q=E5 8F 91 E5 
220,珊瑚绒袜子女士纯色舒适加厚保暖睡眠月子袜 半边绒地板袜子A18,2.25,https://www.yiwugo.com/product/detail/932950750.html?q=E5 8F 91 E5 85 89 E7 8E A,丹妮百货有限公司,浙江省金华市义乌市福田街道稠州北路丹妮百货,353,321072,10,72,B12
221,小天使243板夹 A4竖/名画系列/纸质,2.36,https://www.yiwugo.com/product/detail/933496340.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市热脉文体用品有限公司,义乌国际商贸城三区64门4楼3街,49,468476,8,24,E10
222,厂家直销A100强光手电筒 LED伸缩变焦充电XML-T6/L2迷你手电批发,7.15,https://www.yiwugo.com/product/detail/933461811.html?q=E5 8F 91 E5 
223,亚马逊 礼品 五档 强光手电筒 T6/L2伸缩变焦 铝合金 手电A100,6.75,https://www.yiwugo.com/product/detail/933461921.html?q=E5 8F 91 E5 85 89 E7 8E A,天天精品外贸,义乌市观山苑12栋1单元401,468,412010,8,24,O29
224,铝合金强光 亚马逊A100 筒伸缩调焦 户外手握式 T6 礼品手电筒,5.10,https://www.yiwugo.com/product/detail/933461657.html?q=E5 8F 91 E5 85 89 E7 8E A,天天精品外贸,义乌市观山苑12栋1单元401,480,784936,5,48,B13
225,黑桃A电蚊拍灭蚊灯家用吸入式赶蚊器USB光触媒电蚊拍室内捕蚊器厂,7.80,https://www.yiwugo.com/product/detail/933442678.html?q=E5 8F 91 E5 
226,黑桃A光触媒灭蚊拍家用吸入式捕蚊器静音灭蚊室内灭蝇电蚊拍厂家,15.60,https://www.yiwugo.com/product/detail/933442388.html?q=E5 8F 91 E5 85 89 E7 8E A,天天精品外贸,义乌市观山苑12栋1单元401,218,483159,8,24,E14
227,E7多功能炫彩抽动式滑槽冰箱收纳盒杂物收纳架多功能桌面收纳盒,3.00,https://www.yiwugo.com/product/detail/929697892.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌丽莎日用品,义乌国际商贸城四区85门2楼12街,94,992284,5,24,A13
229,工厂供应 台湾纯手工E7假睫毛 自然浓密加长交叉假睫毛,5.50,https://www.yiwugo.com/product/detail/927289591.html?q=E5 8F 91 E5 85 89 E7 8E A,平度江梅假睫毛厂（原丽轩睫毛）,义乌国际商贸城三区55门3楼4街,517,47145,5,72,P15
231,89ml75%酒精消毒液免洗凝胶便携装学生 上班族必备抑菌杀菌,3.70,https://www.yiwugo.com/product/detail/931210573.html?q=E5 8F 91 E5 85 89 E7 8E A,广州贝丝缇化妆品有限公司,义乌国际商贸城三区51门4楼2街,417,972181,10,48,F22
232,新华升胸卡T-087T-088T-89 彩色月亮卡套胸卡学生,0.25,https://www.yiwugo.com/product/detail/928501290.html?q=E5 8F 91 E5 85 89 E7 8E A,新华升贸易,义乌国际商贸城三区51门2楼3街,352,264044,8,72,P23
233,廿三里思源路89号 十二栋十一号 18867553301,1.00,https://www.yiwugo.com/product/detail/933489490.html?q=E5 8F 91 E5 85 89 E7 8E A,硅胶pvc软胶创意文创工厂,东阳市白云街道工业区,102,323605,10,48,A18
234,厂家直销入耳式盒装耳机 HS-89新款上市重低音通用带麦通话耳机,3.80,https://www.yiwugo.com/product/detail/930015422.html?q=E5 8F 91 E5 85 89 E7 8E A,广东嘉豪利电子科技有限公司,义乌国际商贸城二区37门3楼2街,14,308321,8,72,O24
235,柔纱帘窗帘卷帘安装角配件 89双色角铁镀锌材质角铁配件 加工定制,0.70,https://www.yiwugo.com/product/detail/931548889.html?q=E5 8F 91 E5 
236,指夹LED血氧仪血氧饱和度监测精准脉博氧计心率仪LK88 89源头工厂,16.00,https://www.yiwugo.com/product/detail/931546360.html?q=E5 8F 91 E5 85 89 E7 8E A,硕丰电子,义乌国际商贸城二区45门3楼3街,312,358818,10,48,A23
237,利文车用烟灰缸 LED车载烟灰缸 车家两用LED烟灰缸汽车礼品 Y89,16.50,https://www.yiwugo.com/product/detail/929141556.html?q=E5 8F 91 E5 
238,车载头枕式IPAD支架 后枕平板支架 39HY89,12.00,https://www.yiwugo.com/product/detail/927531840.html?q=E5 8F 91 E5 85 89 E7 8E A,悦豪汽车用品,义乌国际商贸城五区107门4楼1街,397,898320,5,24,P25
